date,incid_hosp
2020-10-10,6.871287128712871
2020-10-11,4.98019801980198
2020-10-12,9.663366336633663
2020-10-13,11.564356435643564
2020-10-14,11.217821782178218
2020-10-15,11.950495049504951
2020-10-16,12.128712871287128
2020-10-17,9.762376237623762
2020-10-18,8.267326732673267
2020-10-19,14.099009900990099
2020-10-20,19.237623762376238
2020-10-21,17.366336633663366
2020-10-22,19.782178217821784
2020-10-23,20.702970297029704
2020-10-24,16.504950495049506
2020-10-25,12.851485148514852
2020-10-26,22.91089108910891
2020-10-27,29.584158415841586
2020-10-28,27.93069306930693
2020-10-29,25.81188118811881
2020-10-30,25.376237623762375
2020-10-31,22.514851485148515
2020-11-01,18.643564356435643
2020-11-02,25.217821782178216
2020-11-03,32.78217821782178
2020-11-04,36.445544554455445
2020-11-05,29.594059405940595
2020-11-06,31.08910891089109
2020-11-07,24.336633663366335
2020-11-08,17.96039603960396
2020-11-09,26.435643564356436
2020-11-10,31.366336633663366
2020-11-11,25.623762376237625
2020-11-12,23.475247524752476
2020-11-13,28.128712871287128
2020-11-14,21.801980198019802
2020-11-15,15.584158415841584
2020-11-16,20.445544554455445
2020-11-17,24.88118811881188
2020-11-18,24.10891089108911
2020-11-19,21.99009900990099
2020-11-20,19.485148514851485
2020-11-21,15.0
2020-11-22,8.970297029702971
2020-11-23,13.663366336633663
2020-11-24,17.683168316831683
2020-11-25,16.603960396039604
2020-11-26,14.455445544554456
2020-11-27,14.564356435643564
2020-11-28,9.663366336633663
2020-11-29,6.455445544554456
2020-11-30,12.445544554455445
2020-12-01,15.564356435643564
2020-12-02,12.405940594059405
2020-12-03,14.356435643564357
2020-12-04,13.861386138613861
2020-12-05,10.089108910891088
2020-12-06,6.207920792079208
2020-12-07,11.94059405940594
2020-12-08,15.811881188118813
2020-12-09,13.663366336633663
2020-12-10,14.306930693069306
2020-12-11,13.267326732673267
2020-12-12,10.861386138613861
2020-12-13,6.623762376237623
2020-12-14,13.108910891089108
2020-12-15,15.465346534653465
2020-12-16,16.475247524752476
2020-12-17,13.504950495049505
2020-12-18,12.722772277227723
2020-12-19,9.94059405940594
2020-12-20,5.930693069306931
2020-12-21,12.712871287128714
2020-12-22,17.653465346534652
2020-12-23,14.118811881188119
2020-12-24,14.396039603960396
2020-12-25,7.356435643564357
2020-12-26,5.079207920792079
2020-12-27,5.8316831683168315
2020-12-28,12.049504950495049
2020-12-29,16.10891089108911
2020-12-30,13.900990099009901
2020-12-31,13.03960396039604
2021-01-01,6.702970297029703
2021-01-02,6.396039603960396
2021-01-03,6.5049504950495045
2021-01-04,12.495049504950495
2021-01-05,17.297029702970296
2021-01-06,14.237623762376238
2021-01-07,14.267326732673267
2021-01-08,14.306930693069306
2021-01-09,9.346534653465346
2021-01-10,7.217821782178218
2021-01-11,12.762376237623762
2021-01-12,16.435643564356436
2021-01-13,15.722772277227723
2021-01-14,16.742574257425744
2021-01-15,16.178217821782177
2021-01-16,11.871287128712872
2021-01-17,6.910891089108911
2021-01-18,16.495049504950494
2021-01-19,19.752475247524753
2021-01-20,18.92079207920792
2021-01-21,17.415841584158414
2021-01-22,18.425742574257427
2021-01-23,11.623762376237623
2021-01-24,9.089108910891088
2021-01-25,17.554455445544555
2021-01-26,19.861386138613863
2021-01-27,19.138613861386137
2021-01-28,17.08910891089109
2021-01-29,18.04950495049505
2021-01-30,11.643564356435643
2021-01-31,8.07920792079208
2021-02-01,17.326732673267326
2021-02-02,21.673267326732674
2021-02-03,18.633663366336634
2021-02-04,17.346534653465348
2021-02-05,17.019801980198018
2021-02-06,11.148514851485148
2021-02-07,7.821782178217822
2021-02-08,18.742574257425744
2021-02-09,19.11881188118812
2021-02-10,15.099009900990099
2021-02-11,16.019801980198018
2021-02-12,13.910891089108912
2021-02-13,10.742574257425742
2021-02-14,6.445544554455446
2021-02-15,14.168316831683168
2021-02-16,18.386138613861387
2021-02-17,15.435643564356436
2021-02-18,14.752475247524753
2021-02-19,15.277227722772277
2021-02-20,10.188118811881187
2021-02-21,5.871287128712871
2021-02-22,15.138613861386139
2021-02-23,17.623762376237625
2021-02-24,16.198019801980198
2021-02-25,14.396039603960396
2021-02-26,16.178217821782177
2021-02-27,9.970297029702971
2021-02-28,7.207920792079208
2021-03-01,13.792079207920793
2021-03-02,16.88118811881188
2021-03-03,16.059405940594058
2021-03-04,15.227722772277227
2021-03-05,13.831683168316832
2021-03-06,10.861386138613861
2021-03-07,7.128712871287129
2021-03-08,15.683168316831683
2021-03-09,17.92079207920792
2021-03-10,15.584158415841584
2021-03-11,15.930693069306932
2021-03-12,14.336633663366337
2021-03-13,10.762376237623762
2021-03-14,8.128712871287128
2021-03-15,16.594059405940595
2021-03-16,19.85148514851485
2021-03-17,17.277227722772277
2021-03-18,16.445544554455445
2021-03-19,16.821782178217823
2021-03-20,13.346534653465346
2021-03-21,9.168316831683168
2021-03-22,18.831683168316832
2021-03-23,22.633663366336634
2021-03-24,21.08910891089109
2021-03-25,18.415841584158414
2021-03-26,20.277227722772277
2021-03-27,15.514851485148515
2021-03-28,10.069306930693068
2021-03-29,20.782178217821784
2021-03-30,25.534653465346533
2021-03-31,21.871287128712872
2021-04-01,20.14851485148515
2021-04-02,20.712871287128714
2021-04-03,17.128712871287128
2021-04-04,12.118811881188119
2021-04-05,12.069306930693068
2021-04-06,24.346534653465348
2021-04-07,31.0
2021-04-08,21.346534653465348
2021-04-09,20.99009900990099
2021-04-10,16.326732673267326
2021-04-11,12.92079207920792
2021-04-12,21.504950495049506
2021-04-13,24.762376237623762
2021-04-14,20.514851485148515
2021-04-15,20.415841584158414
2021-04-16,20.237623762376238
2021-04-17,14.564356435643564
2021-04-18,11.0
2021-04-19,20.455445544554454
2021-04-20,23.801980198019802
2021-04-21,20.742574257425744
2021-04-22,18.594059405940595
2021-04-23,19.128712871287128
2021-04-24,13.544554455445544
2021-04-25,8.722772277227723
2021-04-26,19.247524752475247
2021-04-27,20.88118811881188
2021-04-28,16.91089108910891
2021-04-29,16.940594059405942
2021-04-30,14.188118811881187
2021-05-01,12.336633663366337
2021-05-02,7.900990099009901
2021-05-03,14.801980198019802
2021-05-04,15.752475247524753
2021-05-05,14.445544554455445
2021-05-06,11.396039603960396
2021-05-07,11.287128712871286
2021-05-08,8.356435643564357
2021-05-09,5.217821782178218
2021-05-10,11.138613861386139
2021-05-11,12.267326732673267
2021-05-12,9.554455445544555
2021-05-13,6.118811881188119
2021-05-14,7.257425742574258
2021-05-15,5.742574257425742
2021-05-16,4.118811881188119
2021-05-17,8.623762376237623
2021-05-18,9.861386138613861
2021-05-19,7.0495049504950495
2021-05-20,7.01980198019802
2021-05-21,6.188118811881188
2021-05-22,4.633663366336633
2021-05-23,3.207920792079208
2021-05-24,2.5742574257425743
2021-05-25,7.881188118811881
2021-05-26,6.643564356435643
2021-05-27,4.9405940594059405
2021-05-28,5.336633663366337
2021-05-29,3.3069306930693068
2021-05-30,1.9702970297029703
2021-05-31,5.237623762376238
2021-06-01,5.900990099009901
2021-06-02,4.861386138613861
2021-06-03,4.534653465346534
2021-06-04,4.03960396039604
2021-06-05,2.6435643564356437
2021-06-06,1.5247524752475248
2021-06-07,3.792079207920792
2021-06-08,4.00990099009901
2021-06-09,3.871287128712871
2021-06-10,2.9405940594059405
2021-06-11,3.099009900990099
2021-06-12,1.9603960396039604
2021-06-13,1.099009900990099
2021-06-14,3.217821782178218
2021-06-15,2.9702970297029703
2021-06-16,1.9603960396039604
2021-06-17,2.227722772277228
2021-06-18,1.693069306930693
2021-06-19,1.00990099009901
2021-06-20,0.504950495049505
2021-06-21,2.1386138613861387
2021-06-22,1.7920792079207921
2021-06-23,1.6534653465346534
2021-06-24,1.386138613861386
2021-06-25,1.4653465346534653
2021-06-26,0.801980198019802
2021-06-27,0.4158415841584158
2021-06-28,1.7425742574257426
2021-06-29,1.3267326732673268
2021-06-30,1.5643564356435644
2021-07-01,1.0792079207920793
2021-07-02,1.1683168316831682
2021-07-03,0.7821782178217822
2021-07-04,0.40594059405940597
2021-07-05,1.3564356435643565
2021-07-06,1.4752475247524752
2021-07-07,1.386138613861386
2021-07-08,0.9900990099009901
2021-07-09,1.4554455445544554
2021-07-10,1.0
2021-07-11,0.22772277227722773
2021-07-12,2.6435643564356437
2021-07-13,2.4356435643564356
2021-07-14,1.1386138613861385
2021-07-15,2.108910891089109
2021-07-16,2.1782178217821784
2021-07-17,1.1287128712871286
2021-07-18,0.5346534653465347
2021-07-19,3.5643564356435644
2021-07-20,3.237623762376238
2021-07-21,2.782178217821782
2021-07-22,2.891089108910891
2021-07-23,3.267326732673267
2021-07-24,1.801980198019802
2021-07-25,0.9108910891089109
2021-07-26,6.00990099009901
2021-07-27,5.514851485148514
2021-07-28,4.851485148514851
2021-07-29,4.96039603960396
2021-07-30,6.336633663366337
2021-07-31,4.623762376237623
2021-08-01,3.089108910891089
2021-08-02,6.811881188118812
2021-08-03,8.099009900990099
2021-08-04,7.643564356435643
2021-08-05,7.0495049504950495
2021-08-06,8.534653465346535
2021-08-07,4.772277227722772
2021-08-08,4.930693069306931
2021-08-09,8.247524752475247
2021-08-10,9.346534653465346
2021-08-11,7.653465346534653
2021-08-12,8.851485148514852
2021-08-13,8.277227722772277
2021-08-14,6.0
2021-08-15,3.9504950495049505
2021-08-16,9.405940594059405
2021-08-17,10.643564356435643
2021-08-18,10.257425742574258
2021-08-19,9.663366336633663
2021-08-20,8.782178217821782
2021-08-21,7.97029702970297
2021-08-22,5.366336633663367
2021-08-23,9.336633663366337
2021-08-24,11.336633663366337
2021-08-25,8.742574257425742
2021-08-26,7.336633663366337
2021-08-27,8.990099009900991
2021-08-28,4.603960396039604
2021-08-29,3.0792079207920793
2021-08-30,7.178217821782178
2021-08-31,9.316831683168317
2021-09-01,7.346534653465347
2021-09-02,6.415841584158416
2021-09-03,6.178217821782178
2021-09-04,4.198019801980198
2021-09-05,2.2475247524752477
2021-09-06,6.544554455445544
2021-09-07,7.534653465346534
2021-09-08,5.891089108910891
2021-09-09,5.485148514851486
2021-09-10,5.0
2021-09-11,3.1881188118811883
2021-09-12,1.8514851485148516
2021-09-13,4.415841584158416
2021-09-14,5.712871287128713
2021-09-15,4.475247524752476
2021-09-16,3.782178217821782
2021-09-17,3.6732673267326734
2021-09-18,2.405940594059406
2021-09-19,1.118811881188119
2021-09-20,3.6930693069306932
2021-09-21,4.98019801980198
2021-09-22,3.5742574257425743
2021-09-23,2.98019801980198
2021-09-24,2.9306930693069306
2021-09-25,1.9405940594059405
2021-09-26,0.8811881188118812
2021-09-27,3.396039603960396
2021-09-28,3.00990099009901
2021-09-29,2.514851485148515
2021-09-30,2.3564356435643563
2021-10-01,2.118811881188119
2021-10-02,1.396039603960396
2021-10-03,0.7524752475247525
2021-10-04,2.801980198019802
2021-10-05,2.871287128712871
2021-10-06,2.0
2021-10-07,1.9207920792079207
2021-10-08,2.1584158415841586
2021-10-09,1.2673267326732673
2021-10-10,0.900990099009901
2021-10-11,2.237623762376238
2021-10-12,2.514851485148515
2021-10-13,2.1683168316831685
2021-10-14,2.0396039603960396
2021-10-15,2.128712871287129
2021-10-16,1.0792079207920793
2021-10-17,0.7029702970297029
2021-10-18,2.742574257425743
2021-10-19,2.8316831683168315
2021-10-20,2.603960396039604
2021-10-21,2.702970297029703
2021-10-22,2.00990099009901
2021-10-23,1.8217821782178218
2021-10-24,0.6237623762376238
2021-10-25,2.6633663366336635
2021-10-26,3.128712871287129
2021-10-27,2.801980198019802
2021-10-28,2.6831683168316833
2021-10-29,2.801980198019802
2021-10-30,1.7425742574257426
2021-10-31,1.0396039603960396
2021-11-01,1.0198019801980198
2021-11-02,4.118811881188119
2021-11-03,4.425742574257426
2021-11-04,3.3069306930693068
2021-11-05,3.3069306930693068
2021-11-06,1.881188118811881
2021-11-07,0.9900990099009901
2021-11-08,4.782178217821782
2021-11-09,4.0495049504950495
2021-11-10,3.9306930693069306
2021-11-11,2.099009900990099
2021-11-12,3.5841584158415842
2021-11-13,2.3168316831683167
2021-11-14,1.2376237623762376
2021-11-15,6.247524752475248
2021-11-16,6.405940594059406
2021-11-17,5.198019801980198
2021-11-18,5.1683168316831685
2021-11-19,5.574257425742574
2021-11-20,2.6633663366336635
2021-11-21,1.5643564356435644
2021-11-22,8.564356435643564
2021-11-23,7.514851485148514
2021-11-24,7.623762376237623
2021-11-25,7.702970297029703
2021-11-26,7.366336633663367
2021-11-27,3.8415841584158414
2021-11-28,2.217821782178218
2021-11-29,10.326732673267326
2021-11-30,11.752475247524753
2021-12-01,9.821782178217822
2021-12-02,9.405940594059405
2021-12-03,11.415841584158416
2021-12-04,6.871287128712871
2021-12-05,3.6534653465346536
2021-12-06,14.099009900990099
2021-12-07,16.485148514851485
2021-12-08,12.752475247524753
2021-12-09,12.376237623762377
2021-12-10,12.801980198019802
2021-12-11,7.792079207920792
2021-12-12,4.673267326732673
2021-12-13,14.900990099009901
2021-12-14,16.455445544554454
2021-12-15,14.386138613861386
2021-12-16,13.287128712871286
2021-12-17,14.346534653465346
2021-12-18,8.07920792079208
2021-12-19,4.801980198019802
2021-12-20,14.514851485148515
2021-12-21,16.445544554455445
2021-12-22,13.900990099009901
2021-12-23,13.336633663366337
2021-12-24,13.841584158415841
2021-12-25,7.524752475247524
2021-12-26,5.00990099009901
2021-12-27,16.178217821782177
2021-12-28,20.89108910891089
2021-12-29,19.297029702970296
2021-12-30,19.02970297029703
2021-12-31,19.08910891089109
2022-01-01,10.910891089108912
2022-01-02,6.455445544554456
2022-01-03,21.386138613861387
2022-01-04,28.524752475247524
2022-01-05,24.584158415841586
2022-01-06,23.77227722772277
2022-01-07,22.85148514851485
2022-01-08,14.702970297029703
2022-01-09,8.336633663366337
2022-01-10,25.178217821782177
2022-01-11,31.178217821782177
2022-01-12,27.782178217821784
2022-01-13,24.88118811881188
2022-01-14,24.613861386138613
2022-01-15,16.73267326732673
2022-01-16,10.188118811881187
2022-01-17,27.871287128712872
2022-01-18,34.742574257425744
2022-01-19,31.554455445544555
2022-01-20,30.22772277227723
2022-01-21,30.465346534653467
2022-01-22,19.742574257425744
2022-01-23,10.831683168316832
2022-01-24,33.198019801980195
2022-01-25,38.039603960396036
2022-01-26,32.64356435643565
2022-01-27,30.643564356435643
2022-01-28,30.673267326732674
2022-01-29,18.92079207920792
2022-01-30,10.792079207920793
2022-01-31,31.15841584158416
2022-02-01,38.78217821782178
2022-02-02,31.980198019801982
2022-02-03,30.603960396039604
2022-02-04,39.93069306930693
2022-02-05,17.980198019801982
2022-02-06,8.930693069306932
2022-02-07,28.019801980198018
2022-02-08,30.297029702970296
2022-02-09,25.88118811881188
2022-02-10,23.96039603960396
2022-02-11,23.534653465346533
2022-02-12,13.158415841584159
2022-02-13,6.900990099009901
2022-02-14,21.93069306930693
2022-02-15,24.297029702970296
2022-02-16,19.554455445544555
2022-02-17,18.633663366336634
2022-02-18,17.77227722772277
2022-02-19,9.683168316831683
2022-02-20,4.900990099009901
2022-02-21,15.544554455445544
2022-02-22,18.15841584158416
2022-02-23,15.762376237623762
2022-02-24,13.386138613861386
2022-02-25,12.722772277227723
2022-02-26,7.0495049504950495
2022-02-27,3.801980198019802
2022-02-28,11.98019801980198
2022-03-01,13.168316831683168
2022-03-02,12.366336633663366
2022-03-03,10.267326732673267
2022-03-04,10.01980198019802
2022-03-05,5.366336633663367
2022-03-06,2.5346534653465347
2022-03-07,12.613861386138614
2022-03-08,12.990099009900991
2022-03-09,11.356435643564357
2022-03-10,11.108910891089108
2022-03-11,10.881188118811881
2022-03-12,5.712871287128713
2022-03-13,2.8217821782178216
2022-03-14,13.049504950495049
2022-03-15,15.376237623762377
2022-03-16,13.0
2022-03-17,11.524752475247524
2022-03-18,11.702970297029703
2022-03-19,6.138613861386139
2022-03-20,3.198019801980198
2022-03-21,13.871287128712872
2022-03-22,15.465346534653465
2022-03-23,13.594059405940595
2022-03-24,13.247524752475247
2022-03-25,14.732673267326733
2022-03-26,6.128712871287129
2022-03-27,2.891089108910891
2022-03-28,16.77227722772277
2022-03-29,18.73267326732673
2022-03-30,18.73267326732673
2022-03-31,17.455445544554454
2022-04-01,16.653465346534652
2022-04-02,9.594059405940595
2022-04-03,3.4356435643564356
2022-04-04,20.00990099009901
2022-04-05,20.316831683168317
2022-04-06,19.287128712871286
2022-04-07,17.425742574257427
2022-04-08,18.84158415841584
2022-04-09,10.92079207920792
2022-04-10,3.9702970297029703
2022-04-11,20.782178217821784
2022-04-12,25.93069306930693
2022-04-13,20.485148514851485
2022-04-14,18.178217821782177
2022-04-15,19.336633663366335
2022-04-16,8.762376237623762
2022-04-17,3.118811881188119
2022-04-18,3.376237623762376
2022-04-19,21.73267326732673
2022-04-20,25.11881188118812
2022-04-21,18.237623762376238
2022-04-22,18.10891089108911
2022-04-23,9.069306930693068
2022-04-24,3.6831683168316833
2022-04-25,18.168316831683168
2022-04-26,19.128712871287128
2022-04-27,15.643564356435643
2022-04-28,13.891089108910892
2022-04-29,13.128712871287128
2022-04-30,5.524752475247524
2022-05-01,2.0594059405940595
2022-05-02,14.277227722772277
2022-05-03,14.485148514851485
2022-05-04,9.811881188118813
2022-05-05,11.049504950495049
2022-05-06,9.297029702970297
2022-05-07,12.128712871287128
2022-05-08,1.9108910891089108
2022-05-09,10.188118811881187
2022-05-10,11.554455445544555
2022-05-11,9.831683168316832
2022-05-12,8.217821782178218
2022-05-13,7.485148514851486
2022-05-14,3.8316831683168315
2022-05-15,1.4356435643564356
2022-05-16,8.910891089108912
2022-05-17,8.742574257425742
2022-05-18,6.683168316831683
2022-05-19,5.851485148514851
2022-05-20,5.851485148514851
2022-05-21,2.801980198019802
2022-05-22,0.8217821782178217
2022-05-23,6.237623762376238
2022-05-24,6.594059405940594
2022-05-25,5.782178217821782
2022-05-26,2.801980198019802
2022-05-27,4.0
2022-05-28,1.613861386138614
2022-05-29,0.7227722772277227
2022-05-30,6.287128712871287
2022-05-31,6.198019801980198
2022-06-01,4.544554455445544
2022-06-02,4.485148514851486
2022-06-03,3.8613861386138613
2022-06-04,2.1485148514851486
2022-06-05,0.7821782178217822
2022-06-06,0.7722772277227723
2022-06-07,7.079207920792079
2022-06-08,7.564356435643564
2022-06-09,5.910891089108911
2022-06-10,4.782178217821782
2022-06-11,3.1881188118811883
2022-06-12,0.8514851485148515
2022-06-13,6.564356435643564
2022-06-14,6.752475247524752
2022-06-15,5.821782178217822
2022-06-16,5.930693069306931
2022-06-17,6.524752475247524
2022-06-18,2.99009900990099
2022-06-19,1.2178217821782178
2022-06-20,8.990099009900991
2022-06-21,8.207920792079207
2022-06-22,10.118811881188119
2022-06-23,8.475247524752476
2022-06-24,9.029702970297029
2022-06-25,4.465346534653466
2022-06-26,1.5247524752475248
2022-06-27,12.287128712871286
2022-06-28,12.762376237623762
2022-06-29,11.069306930693068
2022-06-30,10.099009900990099
2022-07-01,11.94059405940594
2022-07-02,6.326732673267327
2022-07-03,2.277227722772277
2022-07-04,15.910891089108912
2022-07-05,18.237623762376238
2022-07-06,15.871287128712872
2022-07-07,15.07920792079208
2022-07-08,15.742574257425742
2022-07-09,7.801980198019802
2022-07-10,2.6534653465346536
2022-07-11,17.77227722772277
2022-07-12,23.653465346534652
2022-07-13,19.821782178217823
2022-07-14,8.990099009900991
2022-07-15,13.297029702970297
2022-07-16,9.009900990099009
2022-07-17,2.732673267326733
2022-07-18,19.980198019801982
2022-07-19,22.871287128712872
2022-07-20,16.84158415841584
2022-07-21,15.950495049504951
2022-07-22,15.366336633663366
2022-07-23,6.881188118811881
2022-07-24,2.237623762376238
2022-07-25,16.396039603960396
2022-07-26,17.435643564356436
2022-07-27,14.0
2022-07-28,12.168316831683168
2022-07-29,10.653465346534654
2022-07-30,6.178217821782178
2022-07-31,1.6435643564356435
2022-08-01,11.831683168316832
2022-08-02,12.930693069306932
2022-08-03,9.910891089108912
2022-08-04,9.92079207920792
2022-08-05,8.425742574257425
2022-08-06,4.297029702970297
2022-08-07,1.0792079207920793
2022-08-08,9.851485148514852
2022-08-09,10.089108910891088
2022-08-10,8.03960396039604
2022-08-11,7.930693069306931
2022-08-12,6.96039603960396
2022-08-13,2.9207920792079207
2022-08-14,0.9504950495049505
2022-08-15,1.1485148514851484
2022-08-16,9.415841584158416
2022-08-17,9.693069306930694
2022-08-18,7.316831683168317
2022-08-19,6.663366336633663
2022-08-20,3.1584158415841586
2022-08-21,0.6336633663366337
2022-08-22,6.782178217821782
2022-08-23,6.534653465346534
2022-08-24,5.910891089108911
2022-08-25,5.148514851485149
2022-08-26,5.108910891089109
2022-08-27,1.613861386138614
2022-08-28,0.8514851485148515
2022-08-29,5.0
2022-08-30,6.148514851485149
2022-08-31,4.653465346534653
2022-09-01,4.693069306930693
2022-09-02,4.346534653465347
2022-09-03,1.2475247524752475
2022-09-04,0.40594059405940597
2022-09-05,5.465346534653466
2022-09-06,5.514851485148514
2022-09-07,4.633663366336633
2022-09-08,4.128712871287129
2022-09-09,3.5247524752475248
2022-09-10,1.603960396039604
2022-09-11,0.43564356435643564
2022-09-12,5.128712871287129
2022-09-13,5.445544554455446
2022-09-14,4.237623762376238
2022-09-15,4.702970297029703
2022-09-16,4.287128712871287
2022-09-17,1.891089108910891
2022-09-18,0.4752475247524752
2022-09-19,6.376237623762377
2022-09-20,5.871287128712871
2022-09-21,4.782178217821782
2022-09-22,5.198019801980198
2022-09-23,5.297029702970297
